season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp
2023,Sterling Brown,SF,27,LAL,4,0,6,0,1,0,0,0.5,0,0,0.5,0,0,0,0,,0.8,1.3,2,0.5,0.8,0,0,1,0,24,7,0,,,13.9,21.6,17.8,9.4,5.9,0,0,7,0,0.1,0,0.04,-7.7,4.3,-3.3,0
2023,Troy Brown Jr.,SF,23,LAL,76,45,24.5,2.6,6.1,0.43,1.4,3.7,0.381,1.2,2.4,0.505,0.545,0.4,0.5,0.872,0.8,3.2,4.1,1.3,0.8,0.2,0.6,1.6,7.1,1860,9.6,0.561,,,3.7,13.7,8.9,6.6,1.5,0.7,9.2,12.1,1,2,2.9,0.075,-1.8,0.8,-1,0.5
2023,Jalen Brunson,PG,26,NYK,68,68,35,8.6,17.6,0.491,2,4.7,0.416,6.7,12.8,0.519,0.547,4.8,5.8,0.829,0.6,3,3.5,6.2,0.9,0.2,2.1,2.2,24,2379,21.2,0.597,,,1.8,9.3,5.6,28.7,1.3,0.6,9.4,27.2,6.9,1.8,8.7,0.175,4.4,-0.5,3.9,3.5
2023,Thomas Bryant,C,25,TOT,59,26,18.3,3.9,6.3,0.623,0.4,1,0.441,3.5,5.3,0.658,0.659,1.6,2.1,0.738,1.5,4.3,5.7,0.5,0.3,0.5,0.6,1.7,9.8,1081,19.7,0.682,,,8.9,24.6,17,4.3,0.7,2.4,8.2,18.2,2.7,1.4,4.1,0.183,1.1,-0.5,0.6,0.7
2023,Thomas Bryant,C,25,LAL,41,25,21.4,4.8,7.3,0.654,0.5,1.2,0.44,4.3,6.1,0.697,0.691,2,2.6,0.741,1.6,5.2,6.8,0.7,0.3,0.6,0.7,1.9,12.1,876,21.5,0.712,,,8.5,25.1,17.1,5,0.8,2.2,7.4,18.2,2.7,1.2,3.8,0.211,2.4,-0.1,2.3,0.9
2023,Thomas Bryant,C,25,DEN,18,1,11.4,1.8,3.8,0.485,0.2,0.5,0.444,1.6,3.3,0.492,0.515,0.7,1,0.722,1.1,2.3,3.3,0.1,0.1,0.4,0.6,1.4,4.6,205,11.8,0.547,,,11,22.4,16.8,1.3,0.5,3,11.6,18.2,0,0.2,0.3,0.066,-4.4,-2.2,-6.6,-0.2
2023,Reggie Bullock,SF,31,DAL,78,55,30.3,2.5,6,0.409,1.9,5.1,0.38,0.5,0.9,0.562,0.569,0.3,0.5,0.703,0.4,3.2,3.6,1.4,0.7,0.2,0.5,2.1,7.2,2364,7.7,0.577,,,1.6,12.5,7,6.2,1.1,0.5,6.9,10,1.3,1.4,2.8,0.056,-2.3,-0.3,-2.6,-0.4
2023,Alec Burks,SG,31,DET,51,8,22,3.9,9,0.436,1.9,4.7,0.414,2,4.3,0.459,0.544,3,3.7,0.814,0.4,2.7,3.1,2.2,0.7,0.2,1.1,1.9,12.8,1122,16.5,0.602,,,1.8,14.2,7.8,15.9,1.6,0.6,9.7,22.8,1.9,0.6,2.5,0.109,1.8,-0.5,1.2,0.9
2023,Deonte Burton,PF,29,SAC,2,0,3,0,1,0,0,0.5,0,0,0.5,0,0,0,0,,0,0,0,0,0,0,0,0,0,6,-12.6,0,,,0,0,0,0,0,0,0,14.3,0,0,0,-0.347,-13.9,-10.4,-24.2,0
2023,Jared Butler,PG,22,OKC,6,1,12.8,2.5,5.3,0.469,1.2,2.3,0.5,1.3,3,0.444,0.578,0,0,,0.2,0.5,0.7,1.3,0.8,0,0.8,0.8,6.2,77,13,0.578,,,1.4,4.3,2.8,15,3.1,0,13.5,20.1,0,0.1,0.1,0.061,-2.2,-0.4,-2.6,0
2023,Jimmy Butler,PF,33,MIA,64,64,33.4,7.5,13.9,0.539,0.6,1.6,0.35,6.9,12.3,0.564,0.56,7.4,8.7,0.85,2.2,3.7,5.9,5.3,1.8,0.3,1.6,1.3,22.9,2138,27.6,0.647,,,7.5,13.3,10.3,27.1,2.7,1,8.2,25.6,9.4,2.9,12.3,0.277,6.7,2,8.7,5.8
2023,John Butler,C,20,POR,19,1,11.6,0.9,2.8,0.321,0.4,1.8,0.229,0.5,0.9,0.5,0.396,0.2,0.2,0.75,0.2,0.7,0.9,0.6,0.4,0.5,0.1,1.2,2.4,221,5.7,0.411,,,1.5,7.3,4.4,6.5,1.5,3.6,1.8,11,-0.1,0.1,0,0.001,-5.4,-0.8,-6.2,-0.2
2023,Jamal Cain,PF,23,MIA,18,0,13.3,2.1,3.7,0.561,0.4,1.1,0.35,1.7,2.6,0.652,0.614,0.9,1.2,0.773,0.8,2.1,2.9,0.7,0.6,0.1,0.3,1.2,5.4,240,16.5,0.647,,,7.1,18.7,12.7,7.6,2.3,0.4,7.3,15.1,0.5,0.3,0.8,0.169,-0.5,1.3,0.8,0.2
2023,Kentavious Caldwell-Pope,SG,29,DEN,76,76,31.3,3.8,8.3,0.462,1.8,4.2,0.423,2.1,4.1,0.502,0.569,1.4,1.6,0.824,0.5,2.3,2.7,2.4,1.5,0.5,1.1,1.9,10.8,2381,11.5,0.598,,,1.7,8.1,5,9.8,2.3,1.3,11.1,14.1,2,2.5,4.5,0.091,-1.6,0.6,-1,0.6
2023,Facundo Campazzo,PG,31,DAL,8,0,6.5,0.4,1.6,0.231,0.4,1.4,0.273,0,0.3,0,0.346,0.1,0.3,0.5,0,0.3,0.3,1.1,0.8,0,0.4,0.4,1.3,52,7.8,0.36,,,0,4.5,2.2,22.6,5.7,0,17.8,14.7,-0.1,0.1,0,-0.012,-4.8,3.6,-1.2,0
2023,Vlatko Čančar,PF,25,DEN,60,9,14.8,1.8,3.8,0.476,0.7,1.9,0.374,1.1,1.9,0.58,0.57,0.6,0.7,0.927,0.4,1.7,2.1,1.3,0.4,0.2,0.6,1.4,5,889,11,0.606,,,3.2,13.1,8.3,11.5,1.2,1.4,13.1,13.8,0.9,0.8,1.7,0.093,-1.7,-0.1,-1.8,0
2023,Clint Capela,C,28,ATL,65,63,26.6,5.4,8.2,0.653,0,0,0,5.4,8.2,0.654,0.653,1.2,2,0.603,4,7.1,11,0.9,0.7,1.2,0.8,2.1,12,1730,22.1,0.656,,,16.1,29.4,22.7,4.7,1.2,3.9,8.3,15.7,4.9,2.4,7.2,0.201,2.3,-0.1,2.2,1.8
2023,Vernon Carey Jr.,C,21,WAS,11,0,2.5,0.2,0.7,0.25,0,0,,0.2,0.7,0.25,0.25,0.2,0.2,1,0.3,0.7,1,0.3,0.2,0.2,0.2,0.5,0.5,28,10.8,0.338,,,12.4,30.6,21.8,13.3,3.5,6,18.4,16.9,-0.1,0.1,0,0.014,-7.1,2.1,-5,0
2023,Jevon Carter,PG,27,MIL,81,39,22.3,3,7,0.423,1.8,4.2,0.421,1.2,2.8,0.425,0.549,0.4,0.5,0.816,0.4,2.1,2.5,2.4,0.8,0.4,1,2,8,1810,10.9,0.56,,,2.1,9.3,5.8,14.5,1.7,1.3,11.8,15.3,1.2,2.3,3.5,0.092,-1.9,1.2,-0.6,0.6
2023,Wendell Carter Jr.,C,23,ORL,57,54,29.6,5.6,10.8,0.525,1.4,3.9,0.356,4.2,6.8,0.624,0.591,2.5,3.4,0.738,2.1,6.6,8.7,2.3,0.5,0.6,1.9,2.8,15.2,1690,17.3,0.621,,,8,25.3,16.6,12,0.9,1.9,13.2,20.5,2.6,2,4.6,0.13,0.9,0.1,1,1.3
2023,Michael Carter-Williams,PG,31,ORL,4,0,11,1.5,3.5,0.429,0.3,0.8,0.333,1.3,2.8,0.455,0.464,1,1.8,0.571,0.3,1,1.3,1.8,0.3,0.3,1,1.3,4.3,44,9,0.498,,,2.6,10.3,6.4,22.6,1.1,2.2,19,20.6,0,0,0,-0.003,-5.1,-1.2,-6.3,0
2023,Alex Caruso,PG,28,CHI,67,36,23.5,1.9,4.3,0.455,0.8,2.3,0.364,1.1,2,0.556,0.551,0.9,1.1,0.808,0.6,2.3,2.9,2.9,1.5,0.7,1.1,2.4,5.6,1575,11.5,0.588,,,3.1,10.9,7.1,15.4,3,2.8,19.5,11.1,1,2.6,3.6,0.109,-2.2,3.3,1.1,1.2
2023,Julian Champagnie,SF,21,TOT,17,3,18.8,3.5,7.6,0.454,1.9,4.8,0.402,1.5,2.8,0.542,0.581,0.8,1,0.824,0.6,2.9,3.5,0.6,0.4,0.3,0.6,1.5,9.7,320,13.4,0.6,,,3.3,17.7,10.2,4.5,0.9,1.3,7.4,19.2,0.3,0.1,0.4,0.061,-0.6,-2.7,-3.3,-0.1
2023,Julian Champagnie,SF,21,PHI,2,0,3.5,0,1,0,0,0.5,0,0,0.5,0,0,0,0,,0,0,0,0,0.5,0,0,0,0,7,-3.8,0,,,0,0,0,0,7.1,0,0,12.8,0,0,0,-0.214,-12,-1.5,-13.5,0
2023,Julian Champagnie,SF,21,SAS,15,3,20.9,3.9,8.5,0.461,2.2,5.4,0.407,1.7,3.1,0.553,0.59,0.9,1.1,0.824,0.7,3.3,4,0.7,0.3,0.3,0.7,1.7,11,313,13.8,0.609,,,3.4,18.1,10.5,4.6,0.8,1.3,7.5,19.3,0.3,0.1,0.4,0.067,-0.3,-2.7,-3,-0.1
2023,Justin Champagnie,SF,21,TOT,5,0,6.8,1,3,0.333,0.2,1,0.2,0.8,2,0.4,0.367,0,0,,0.6,1,1.6,0.8,0.2,0,0,0.4,2.2,34,10.3,0.367,,,9.6,17.1,13.1,16.3,1.4,0,0,19.2,0,0,0,0.009,-5.1,-2.8,-7.9,-0.1
2023,Justin Champagnie,SF,21,TOR,3,0,3.7,1,1,1,0,0,,1,1,1,1,0,0,,0.3,1,1.3,0.3,0,0,0,0.3,2,11,28.9,1,,,9.6,33.3,20.6,15.3,0,0,0,11.6,0.1,0,0.1,0.332,6.1,1.9,8.1,0
2023,Justin Champagnie,SF,21,BOS,2,0,11.5,1,6,0.167,0.5,2.5,0.2,0.5,3.5,0.143,0.208,0,0,,1,1,2,1.5,0.5,0,0,0.5,2.5,23,1.5,0.208,,,9.6,9.3,9.5,16.7,2.1,0,0,22.8,-0.1,0,-0.1,-0.145,-10.5,-5.1,-15.5,-0.1
2023,Kennedy Chandler,PG,20,MEM,36,0,7.8,1,2.3,0.422,0.1,0.4,0.133,0.9,1.9,0.485,0.434,0.2,0.4,0.462,0.3,0.8,1.1,1.6,0.3,0.1,0.5,0.4,2.2,281,10.6,0.44,,,3.4,10.9,7.2,26.4,2,1.6,16.9,15.8,-0.1,0.4,0.3,0.044,-3.3,0.6,-2.7,0
2023,Max Christie,SG,19,LAL,41,3,12.5,1.1,2.6,0.415,0.6,1.5,0.419,0.4,1.1,0.409,0.538,0.3,0.4,0.875,0.2,1.7,1.8,0.5,0.2,0.2,0.3,0.8,3.1,512,7.4,0.566,,,1.5,13.8,7.8,5.1,0.8,1.2,10.3,10.4,0.1,0.5,0.6,0.058,-3.2,0,-3.1,-0.1
2023,Josh Christopher,SG,21,HOU,64,2,12.3,2.4,5.1,0.465,0.3,1.4,0.236,2.1,3.8,0.55,0.497,0.7,0.9,0.75,0.3,0.8,1.1,1.1,0.5,0.2,0.9,0.9,5.8,786,11.5,0.523,,,2.8,7.2,5,14.3,2,1.9,14.4,21.9,-0.3,0.3,0,-0.001,-3,-1.4,-4.3,-0.5
2023,Brandon Clarke,PF,26,MEM,56,8,19.5,4.1,6.2,0.656,0,0.1,0.167,4.1,6.1,0.665,0.658,1.8,2.4,0.723,1.6,3.9,5.5,1.3,0.6,0.7,1,2.3,10,1090,20,0.682,,,9,21.2,15.1,9.5,1.5,3.1,11.8,17.7,2.7,1.8,4.5,0.199,0.8,1.8,2.5,1.3
2023,Jordan Clarkson,SG,30,UTA,61,61,32.6,7.5,16.9,0.444,2.5,7.5,0.338,5,9.4,0.53,0.519,3.3,4,0.816,1.2,2.9,4,4.4,0.5,0.2,3,2,20.8,1988,14.7,0.558,,,4,9.3,6.7,20.9,0.8,0.6,14,27.8,0.9,0.8,1.7,0.042,1,-2.4,-1.4,0.3
2023,Nic Claxton,C,23,BRK,76,76,29.9,5.4,7.7,0.705,0,0,0,5.4,7.7,0.708,0.705,1.8,3.2,0.541,2.4,6.8,9.2,1.9,0.9,2.5,1.3,2.8,12.6,2271,20.8,0.691,,,9.3,25.1,17.4,9.3,1.4,7.1,12.1,15.4,5.2,4,9.2,0.195,0.9,2.2,3.1,2.9
2023,Amir Coffey,SF,25,LAC,50,9,12.5,1.1,2.9,0.386,0.2,0.8,0.275,0.9,2.1,0.429,0.424,1,1.3,0.778,0.3,0.7,1.1,1.1,0.1,0.1,0.4,1,3.4,625,7,0.498,,,3.1,6.4,4.7,11.2,0.5,0.7,10.8,13.5,0.1,0.3,0.4,0.033,-4.3,-0.7,-5,-0.5
2023,John Collins,PF,25,ATL,71,71,30,5.1,10,0.508,1,3.4,0.292,4.1,6.6,0.619,0.557,2,2.5,0.803,1.1,5.4,6.5,1.2,0.6,1,1.1,3.1,13.1,2130,13.6,0.593,,,3.9,20,11.9,5.3,0.9,2.9,9.1,17.1,2.1,2.1,4.2,0.095,-1.4,0.2,-1.3,0.4
2023,Zach Collins,C,25,SAS,63,26,22.9,4.5,8.7,0.518,0.9,2.3,0.374,3.6,6.4,0.571,0.568,1.7,2.3,0.761,1.8,4.5,6.4,2.9,0.6,0.8,2,3.2,11.6,1441,16.4,0.599,,,8.5,22.5,15.2,18,1.2,2.8,17.4,21.2,1.2,1,2.2,0.074,-0.5,0.3,-0.2,0.6
2023,Chance Comanche,C,26,POR,1,0,21,3,5,0.6,0,0,,3,5,0.6,0.6,1,4,0.25,2,1,3,0,0,1,0,0,7,21,12.2,0.518,,,10.9,5.5,8.2,0,0,4.2,0,14,0,0,0,0.043,-2.6,-4.9,-7.5,0
2023,Mike Conley,PG,35,TOT,67,66,30.3,3.9,9.1,0.428,2,5.2,0.385,1.9,3.9,0.486,0.539,2.1,2.5,0.834,0.5,2.2,2.7,6.7,1.1,0.2,1.5,2.1,11.9,2029,14.7,0.583,,,1.8,7.9,4.9,29.4,1.7,0.6,13.1,16.3,4.1,1.4,5.5,0.13,1,-0.1,0.9,1.5
2023,Mike Conley,PG,35,UTA,43,42,29.7,3.6,8.7,0.408,1.8,5,0.362,1.8,3.8,0.469,0.511,1.8,2.2,0.813,0.4,2.1,2.5,7.7,1,0.2,1.7,2.2,10.7,1276,13.9,0.552,,,1.5,7.5,4.5,34,1.6,0.7,15.1,16.1,2.2,0.8,3,0.113,0.7,-0.5,0.2,0.7
2023,Mike Conley,PG,35,MIN,24,24,31.4,4.5,9.8,0.46,2.4,5.8,0.42,2.1,4,0.515,0.583,2.6,3,0.863,0.7,2.5,3.1,5,1.2,0.2,1.2,1.9,14,753,16.1,0.631,,,2.4,8.6,5.6,21.5,1.8,0.5,9.8,16.8,1.8,0.7,2.5,0.158,1.5,0.6,2,0.7
2023,Pat Connaughton,SF,30,MIL,61,33,23.7,2.7,6.9,0.392,1.8,5.3,0.339,0.9,1.6,0.566,0.521,0.4,0.7,0.659,0.8,3.8,4.6,1.3,0.6,0.2,0.5,1.1,7.6,1443,10,0.531,,,3.8,16.2,10.2,6.9,1.2,0.6,7,13.8,0.7,1.8,2.5,0.085,-1.3,0.3,-1,0.3
2023,Xavier Cooks,PF,27,WAS,10,1,12.6,1.7,2.8,0.607,0,0.1,0,1.7,2.7,0.63,0.607,0.4,1,0.4,1.6,2.2,3.8,0.6,0.6,0.4,0.8,1.3,3.8,126,14.3,0.586,,,14.7,18.7,16.8,6.4,2.3,2.7,19.8,13.9,0.1,0.2,0.2,0.094,-3.2,-0.4,-3.6,-0.1
2023,Robert Covington,PF,32,LAC,48,0,16.2,2.1,4.8,0.445,1.1,2.8,0.397,1,1.9,0.516,0.563,0.6,0.8,0.75,0.6,2.8,3.5,1.2,0.8,0.7,0.7,1.8,6,779,14.2,0.584,,,4.5,19.2,11.9,10.2,2.4,3.7,11.5,15.6,0.7,1.2,1.9,0.117,-0.5,2.1,1.7,0.7
2023,Torrey Craig,PF,32,PHO,79,60,24.7,2.9,6.3,0.456,1.3,3.2,0.395,1.6,3.1,0.518,0.556,0.4,0.6,0.711,1.8,3.6,5.4,1.5,0.6,0.8,0.9,2.3,7.4,1948,11.6,0.566,,,8.1,16.3,12.1,7.9,1.3,2.9,12.3,13,1.5,2.5,4,0.098,-1.3,0.7,-0.6,0.7
2023,Jae Crowder,PF,32,MIL,18,3,18.9,2.5,5.2,0.479,1.3,3.1,0.436,1.2,2.2,0.538,0.606,0.6,0.7,0.833,0.9,2.9,3.8,1.5,0.7,0.3,0.4,1.5,6.9,340,14.6,0.624,,,5.4,15.3,10.6,10.6,1.7,1.4,6.6,13.2,0.7,0.5,1.2,0.165,0.1,1.1,1.2,0.3
2023,Jarrett Culver,SF,23,ATL,10,1,13.7,1.7,4.3,0.395,0.1,1.2,0.083,1.6,3.1,0.516,0.407,0.9,1.3,0.692,1,2.8,3.8,0.6,0.6,0.2,0.7,1.4,4.4,137,9.5,0.452,,,7.9,22.6,15.2,5.5,2.1,1.2,12.6,17.1,-0.1,0.2,0,0.014,-4.8,0.6,-4.2,-0.1
2023,Cade Cunningham,PG,21,DET,12,12,33.3,7.8,18.7,0.415,1.4,5.1,0.279,6.3,13.6,0.466,0.453,3,3.6,0.837,1,5.2,6.2,6,0.8,0.6,3.3,2.8,19.9,400,14,0.492,,,3.2,17.7,10.3,30.7,1.2,1.5,13.8,30,-0.4,0.2,-0.1,-0.018,-0.1,-0.6,-0.7,0.1
2023,Seth Curry,SG,32,BRK,61,7,19.9,3.4,7.4,0.463,1.5,3.8,0.405,1.9,3.6,0.525,0.568,0.8,0.9,0.927,0.2,1.4,1.6,1.6,0.6,0.1,0.8,1.6,9.2,1211,12.3,0.593,,,1.2,7.9,4.6,11.9,1.5,0.5,9.7,19.2,0.9,0.9,1.8,0.07,-1.2,-0.9,-2.1,0
2023,Stephen Curry,PG,34,GSW,56,56,34.7,10,20.2,0.493,4.9,11.4,0.427,5.1,8.8,0.579,0.614,4.6,5,0.915,0.7,5.4,6.1,6.3,0.9,0.4,3.2,2.1,29.4,1941,24.1,0.656,,,2.3,16.8,9.7,30,1.3,0.9,12.5,31,5.8,2,7.8,0.192,7.5,0.1,7.5,4.7
2023,Dyson Daniels,PG,19,NOP,59,11,17.7,1.5,3.5,0.418,0.5,1.5,0.314,1,2.1,0.492,0.483,0.4,0.7,0.65,0.6,2.6,3.2,2.3,0.7,0.2,1,1.7,3.8,1042,8.8,0.503,,,3.9,16.5,10.2,16.4,2,1,20.2,11.6,-0.1,1.4,1.3,0.061,-3.4,1.6,-1.8,0
2023,Anthony Davis,C,29,LAL,56,54,34,9.7,17.2,0.563,0.3,1.3,0.257,9.3,15.9,0.589,0.573,6.2,7.9,0.784,3.5,9.1,12.5,2.6,1.1,2,2.2,2.6,25.9,1904,27.8,0.627,,,11.3,27.6,19.7,13,1.5,5.1,9.5,28.4,5.5,3.4,9,0.226,4.6,1.7,6.3,4
2023,Johnny Davis,SG,20,WAS,28,5,15.1,2.4,6.1,0.386,0.6,2.5,0.243,1.8,3.6,0.485,0.436,0.5,1,0.519,0.4,2,2.3,1,0.4,0.3,0.6,1.7,5.8,423,7.2,0.446,,,2.7,13.9,8.5,9.2,1.2,1.6,8.5,20.5,-0.6,0.3,-0.3,-0.033,-5.8,-1.7,-7.4,-0.6
2023,Terence Davis,SG,25,SAC,64,5,13.1,2.4,5.7,0.423,1.4,3.8,0.366,1,1.9,0.537,0.545,0.5,0.7,0.791,0.3,1.9,2.2,1,0.7,0.2,0.8,1.6,6.7,841,12.9,0.563,,,2.7,16.1,9.4,11.1,2.4,1.2,12.2,22.2,0,0.9,0.9,0.054,-1.3,-0.3,-1.5,0.1
2023,JD Davison,SG,20,BOS,12,0,5.5,0.7,1.6,0.421,0.2,0.6,0.286,0.5,1,0.5,0.474,0.1,0.2,0.5,0.2,0.6,0.8,0.9,0.2,0.2,0.3,0.4,1.6,66,10.1,0.478,,,3.4,11.4,7.4,22.4,1.5,2.6,16.8,15.8,0,0.1,0.1,0.059,-4.5,0.4,-4.2,0
2023,Darius Days,SF,23,HOU,4,0,6.3,1.3,3,0.417,0.8,2.5,0.3,0.5,0.5,1,0.542,0.5,0.5,1,0.3,1.3,1.5,0.3,0,0.3,0,0.5,3.8,25,18.3,0.582,,,4.3,22.2,13.2,6.2,0,3.9,0,21.4,0.1,0,0.1,0.156,4.7,-1.2,3.5,0
2023,Dewayne Dedmon,C,33,TOT,38,1,11.2,2,4,0.51,0.3,1,0.308,1.7,2.9,0.58,0.55,0.9,1.3,0.673,0.9,2.6,3.5,0.7,0.2,0.5,0.7,2,5.2,426,15.5,0.577,,,9.1,28.3,18.5,9.5,1.1,4.4,12.7,20.6,0.3,0.7,1,0.115,-2.6,1,-1.6,0
2023,Dewayne Dedmon,C,33,MIA,30,0,11.7,2.1,4.3,0.496,0.4,1.2,0.297,1.8,3.1,0.576,0.539,1.1,1.5,0.727,0.9,2.7,3.6,0.5,0.2,0.5,0.6,2,5.7,350,15.6,0.576,,,9.1,28.1,18.2,7.3,1,4.1,11.4,21.2,0.3,0.5,0.8,0.115,-2.4,0.6,-1.8,0
2023,Dewayne Dedmon,C,33,PHI,8,1,9.5,1.6,2.8,0.591,0.1,0.3,0.5,1.5,2.5,0.6,0.614,0.1,0.6,0.2,0.8,2.4,3.1,1.3,0.3,0.6,0.8,1.8,3.5,76,15.5,0.579,,,9.5,29,19.4,19.6,1.3,6.1,19.9,17.8,0,0.1,0.2,0.113,-3.5,2.8,-0.7,0
2023,Matthew Dellavedova,PG,32,SAC,32,0,6.7,0.5,1.6,0.34,0.3,0.8,0.333,0.3,0.7,0.348,0.43,0.1,0.2,0.571,0,0.4,0.4,1.3,0.2,0,0.3,0.6,1.5,213,6.7,0.443,,,0.5,6.4,3.5,23.4,1.6,0,15.9,12.7,0,0.1,0.1,0.021,-4.4,-0.8,-5.2,-0.2
2023,DeMar DeRozan,SF,33,CHI,74,74,36.2,8.9,17.6,0.504,0.6,1.9,0.324,8.3,15.7,0.526,0.522,6.2,7.1,0.872,0.5,4.2,4.6,5.1,1.1,0.5,2.1,2.5,24.5,2682,20.6,0.592,,,1.5,12.8,7.2,22.3,1.5,1.3,9.1,27.8,5.4,3.2,8.5,0.153,1.7,0.3,2,2.6
2023,Moussa Diabaté,C,21,LAC,22,1,8.9,1.1,2.1,0.511,0,0.1,0.5,1,2,0.511,0.521,0.5,0.7,0.625,1.4,0.9,2.3,0.2,0.3,0.4,0.4,0.7,2.7,195,14.2,0.546,,,18,10.8,14.4,2.8,1.8,3.6,14.3,14.1,0.2,0.2,0.4,0.105,-1.9,-0.8,-2.8,0
2023,Mamadi Diakite,C,26,CLE,22,2,8,1.1,2.3,0.48,0.3,1,0.333,0.8,1.3,0.586,0.55,0.1,0.1,1,0.4,1,1.4,0.4,0.2,0.4,0.5,1.2,2.6,176,9,0.56,,,5.4,14.7,10,6.3,1.1,4.7,19.1,16,-0.1,0.3,0.2,0.051,-4.9,1.6,-3.4,-0.1
2023,Hamidou Diallo,SF,24,DET,56,0,17.8,3.8,6.7,0.573,0.1,0.4,0.238,3.8,6.3,0.593,0.58,1.6,2.6,0.588,1,2.4,3.5,1,0.9,0.3,1.3,2.2,9.3,996,15.7,0.593,,,6.2,15.7,10.8,9.2,2.6,1.4,13.9,21.8,0.4,0.9,1.3,0.063,-1.8,0.4,-1.4,0.1
2023,Gorgui Dieng,C,33,SAS,31,1,11.5,1.5,3.8,0.385,0.7,2.4,0.28,0.8,1.4,0.571,0.474,0.3,0.4,0.769,0.9,2.6,3.5,1.7,0.1,0.5,1,1.8,3.9,358,9.9,0.493,,,7.9,25.4,16.3,19.4,0.5,3.2,20.7,17.9,-0.2,0.2,0,0.001,-4,0.1,-3.9,-0.2
2023,Ousmane Dieng,PF,19,OKC,39,1,14.6,1.9,4.6,0.42,0.7,2.5,0.265,1.3,2.1,0.602,0.492,0.4,0.6,0.652,0.5,2.2,2.7,1.2,0.4,0.2,0.7,1.1,4.9,569,9.3,0.505,,,3.5,16.5,9.9,10.7,1.2,1.1,12,15.9,-0.1,0.6,0.4,0.038,-3.1,-0.5,-3.6,-0.2
2023,Spencer Dinwiddie,SG-PG,29,TOT,79,79,34.5,5.8,13.3,0.438,2.3,6.2,0.369,3.5,7.1,0.498,0.524,3.4,4.2,0.812,0.4,3.1,3.4,6.5,0.8,0.3,1.8,2.4,17.3,2725,16,0.573,,,1.2,10.2,5.7,28.1,1.2,0.8,10.8,22.1,4.5,1.8,6.3,0.111,1.6,-0.9,0.7,1.8
2023,Spencer Dinwiddie,SG,29,DAL,53,53,34.1,6,13.1,0.455,2.6,6.4,0.405,3.4,6.7,0.504,0.555,3.2,3.9,0.821,0.4,2.7,3.1,5.3,0.7,0.3,1.7,2.3,17.7,1808,16.1,0.599,,,1.2,9.4,5.2,23.8,1.1,0.8,10.3,21.9,3.3,1,4.3,0.114,2,-1.2,0.9,1.3
2023,Spencer Dinwiddie,PG,29,BRK,26,26,35.3,5.5,13.7,0.404,1.7,5.7,0.289,3.9,8,0.488,0.465,3.8,4.7,0.797,0.3,3.8,4.1,9.1,1.1,0.3,2.1,2.4,16.5,917,15.8,0.523,,,1.1,11.7,6.6,36.5,1.5,0.7,11.8,22.5,1.2,0.8,2,0.103,0.7,-0.5,0.2,0.5
2023,Donte DiVincenzo,SG,26,GSW,72,36,26.3,3.3,7.5,0.435,2.1,5.3,0.397,1.2,2.3,0.525,0.574,0.8,1,0.817,1.1,3.4,4.5,3.5,1.3,0.1,1.6,1.8,9.4,1894,12.8,0.593,,,4.7,14,9.4,17.3,2.4,0.5,16.4,15.1,1.9,2.3,4.2,0.106,-0.6,1.3,0.7,1.3
2023,Luka Dončić,PG,23,DAL,66,66,36.2,10.9,22,0.496,2.8,8.2,0.342,8.1,13.8,0.588,0.56,7.8,10.5,0.742,0.8,7.8,8.6,8,1.4,0.5,3.6,2.5,32.4,2391,28.7,0.609,,,2.6,25.4,13.8,42.3,1.9,1.2,11.9,37.6,7.3,2.9,10.2,0.204,7.6,1.4,8.9,6.6
2023,Tyler Dorsey,SF,26,DAL,3,0,2.7,1.3,1.7,0.8,0.3,0.7,0.5,1,1,1,0.9,0,0,,0.3,0.3,0.7,0,0,0,0,0,3,8,45.5,0.9,,,14.4,14.7,14.5,0,0,0,0,28.3,0.1,0,0.1,0.367,17,0.8,17.8,0
2023,Luguentz Dort,SF,23,OKC,74,73,30.7,4.6,11.8,0.388,1.8,5.5,0.33,2.8,6.3,0.44,0.466,2.7,3.5,0.772,1.7,2.9,4.6,2.1,1,0.3,1.2,3.3,13.7,2272,11.3,0.513,,,5.9,10.4,8.1,9.2,1.6,0.9,8.5,19.8,0.9,2.1,2.9,0.062,-2,-1,-3,-0.6
2023,Ayo Dosunmu,SG,23,CHI,80,51,26.2,3.5,7.1,0.493,0.7,2.4,0.312,2.8,4.8,0.583,0.545,0.8,1,0.805,0.6,2.2,2.8,2.6,0.8,0.3,1.2,2.3,8.6,2098,10.2,0.567,,,2.5,9.3,5.9,13.2,1.4,1.2,14,14.9,0.7,2.2,2.9,0.067,-3,0.6,-2.5,-0.2
