season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp
2024,Bismack Biyombo,C,31,OKC,10,0,7.3,0.7,1.2,0.583,0,0,,0.7,1.2,0.583,0.583,0.4,0.8,0.5,0.5,1.3,1.8,0.2,0.1,0.3,0.4,0.7,1.8,73,8.9,0.58,0,0.667,7.9,19.1,13.7,3.3,0.7,3.8,20.5,11.6,0,0.1,0.1,0.066,-5.4,0.2,-5.2,-0.1
2024,Anthony Black,PG,20,ORL,69,33,16.9,1.7,3.6,0.466,0.5,1.4,0.394,1.1,2.2,0.51,0.54,0.7,1.2,0.613,0.5,1.5,2,1.3,0.5,0.3,0.8,1.6,4.6,1164,8.4,0.56,0.381,0.324,3.3,10.8,7,10.6,1.5,1.7,16.6,12.7,0.1,1.5,1.6,0.067,-3.8,0.8,-3,-0.3
2024,Leaky Black,SF,24,CHO,26,3,10.9,1,2,0.481,0.3,0.8,0.45,0.6,1.2,0.5,0.567,0.4,0.6,0.667,0.3,1.5,1.8,0.9,0.3,0.4,0.2,0.7,2.7,284,11.5,0.589,0.385,0.288,3.5,15.9,9.5,11.4,1.4,3.6,9.3,10.1,0.3,0.2,0.5,0.084,-2.6,0.3,-2.4,0
2024,Buddy Boeheim,SF,24,DET,10,0,8.4,0.9,2.9,0.31,0.8,2.5,0.32,0.1,0.4,0.25,0.448,0.8,1,0.8,0.3,0.7,1,0.3,0,0.1,0,0.5,3.4,84,9.1,0.509,0.862,0.345,3.9,9.5,6.6,4.8,0,1,0,17,0.1,0,0.1,0.047,-0.7,-2.8,-3.5,0
2024,Bogdan Bogdanović,SG,31,ATL,79,33,30.4,6,13.9,0.428,3,8.1,0.374,2.9,5.8,0.503,0.537,1.9,2.1,0.921,0.7,2.8,3.4,3.1,1.2,0.3,1.4,2.3,16.9,2401,14.7,0.569,0.583,0.149,2.3,10.3,6.2,14.9,1.9,1,8.7,22.3,2.8,1.2,3.9,0.079,0.9,-0.7,0.2,1.4
2024,Bojan Bogdanović,SF-PF,34,TOT,57,27,25.9,5.4,11.9,0.454,2.3,5.9,0.398,3.1,6.1,0.507,0.551,2.1,2.6,0.785,0.4,2.3,2.7,1.7,0.5,0.1,1.8,1.7,15.2,1478,12.6,0.581,0.49,0.219,1.6,10,5.7,10.3,1,0.3,11.9,24.6,0.3,0.7,1.1,0.034,-0.7,-2.5,-3.2,-0.4
2024,Bojan Bogdanović,PF,34,DET,28,27,32.9,7.1,15.2,0.468,3.1,7.4,0.415,4,7.8,0.518,0.569,2.9,3.7,0.779,0.5,2.9,3.4,2.5,0.8,0.1,2.3,2,20.2,921,14.1,0.6,0.487,0.245,1.5,10,5.7,12.2,1.2,0.4,11.8,24.7,0.5,0.3,0.8,0.042,0.3,-2.5,-2.1,0
2024,Bojan Bogdanović,SF,34,NYK,29,0,19.2,3.8,8.8,0.43,1.6,4.4,0.37,2.2,4.4,0.488,0.521,1.2,1.6,0.8,0.3,1.7,2,0.9,0.2,0,1.3,1.3,10.4,557,10.1,0.549,0.496,0.176,1.8,9.9,5.8,7.1,0.6,0.2,12.1,24.3,-0.2,0.4,0.2,0.021,-2.4,-2.5,-4.9,-0.4
2024,Bol Bol,PF,24,PHO,43,0,10.9,2.2,3.5,0.616,0.5,1.2,0.423,1.7,2.3,0.717,0.689,0.3,0.4,0.789,0.7,2.4,3.2,0.4,0.2,0.6,0.4,1,5.2,469,18.7,0.7,0.344,0.126,8.1,24.1,16.5,5.3,1,4.7,10.7,16.5,1,0.7,1.6,0.168,1.4,0.8,2.1,0.5
2024,Marques Bolden,C,25,TOT,11,2,11,1.5,2.3,0.68,0,0.1,0,1.5,2.2,0.708,0.68,0.3,0.4,0.75,0.9,2.2,3.1,0.4,0.3,0.6,0.3,0.9,3.4,121,16,0.691,0.04,0.16,9,22.8,15.8,4.8,1.2,5.4,10.1,10.9,0.2,0.1,0.3,0.134,-2.1,-0.5,-2.7,0
2024,Marques Bolden,C,25,MIL,2,0,1.5,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,0.5,0,3,3,,,,0,71.5,36.5,0,0,0,,0,0,0,0,0.102,-7.8,2.3,-5.5,0
2024,Marques Bolden,C,25,CHO,9,2,13.1,1.9,2.8,0.68,0,0.1,0,1.9,2.7,0.708,0.68,0.3,0.4,0.75,1.1,2.4,3.6,0.4,0.3,0.8,0.3,1,4.1,118,16.4,0.691,0.04,0.16,9.2,21.6,15.2,4.9,1.3,5.5,10.1,11.1,0.2,0.1,0.3,0.135,-2,-0.6,-2.6,0
2024,Devin Booker,PG,27,PHO,68,68,36,9.4,19.2,0.492,2.2,6.1,0.364,7.2,13,0.552,0.55,6,6.7,0.886,0.8,3.7,4.5,6.9,0.9,0.4,2.6,3,27.1,2447,21.9,0.611,0.32,0.35,2.7,11.1,7.1,31.2,1.2,1,10.6,29.8,7.2,2,9.2,0.181,4,-1,3,3.1
2024,Brandon Boston Jr.,SF,22,LAC,32,0,10.8,2,5,0.404,0.4,1.6,0.269,1.6,3.4,0.468,0.447,0.7,1,0.697,0.6,1,1.6,0.4,0.3,0.3,0.8,1.3,5.2,345,8.7,0.476,0.323,0.205,6.4,10.4,8.5,5.4,1.6,2.1,12,25.4,-0.6,0.3,-0.3,-0.04,-6.2,-2.7,-9,-0.6
2024,Chris Boucher,PF,31,TOR,50,0,14.1,2.2,4.3,0.507,0.6,1.9,0.33,1.6,2.5,0.642,0.578,1.4,1.8,0.772,1.2,2.9,4.1,0.5,0.3,0.5,0.6,1.4,6.4,705,16,0.625,0.433,0.424,9.5,23.1,16.1,4.5,1,3,9.8,17.3,1.2,0.6,1.7,0.119,-0.3,-1.4,-1.7,0.1
2024,James Bouknight,SG,23,CHO,14,0,5.8,1.3,2.9,0.439,0.9,2.1,0.433,0.4,0.8,0.455,0.598,0.1,0.1,0.5,0.1,0.6,0.6,0.4,0.1,0.1,0.1,0.2,3.6,81,15.9,0.597,0.732,0.049,1.3,11.4,6.2,12.2,0.6,1.2,4.6,23.9,0.1,0,0.1,0.062,4.4,-2.2,2.2,0.1
2024,Jamaree Bouyea,PG,24,TOT,9,0,10.6,1.1,3.1,0.357,0.1,1,0.111,1,2.1,0.474,0.375,0,0,,0.3,1.8,2.1,1.2,0.1,0,1,1.1,2.3,95,1.5,0.375,0.321,0,3.4,19.2,11,15.9,0.5,0,24.3,16.5,-0.3,0.1,-0.3,-0.129,-10.2,-2,-12.3,-0.2
2024,Jamaree Bouyea,PG,24,POR,6,0,9.5,0.8,3.5,0.238,0,1.3,0,0.8,2.2,0.385,0.238,0,0,,0.3,1.3,1.7,1.3,0,0,1.3,0.5,1.7,57,-4.8,0.238,0.381,0,3.7,16.7,9.8,19.4,0,0,27.6,21.6,-0.4,0,-0.4,-0.299,-13,-4.8,-17.8,-0.2
2024,Jamaree Bouyea,PG,24,SAS,3,0,12.7,1.7,2.3,0.714,0.3,0.3,1,1.3,2,0.667,0.786,0,0,,0.3,2.7,3,1,0.3,0,0.3,2.3,3.7,38,11.1,0.786,0.143,0,2.8,23,12.8,10.7,1.2,0,12.5,8.9,0.1,0,0.1,0.126,-6.1,2.2,-3.9,0
2024,Malaki Branham,PG,20,SAS,75,29,21.3,3.6,8.4,0.432,1.2,3.6,0.347,2.4,4.8,0.494,0.506,0.7,0.8,0.873,0.4,1.6,2,2.1,0.4,0.1,1.2,1.3,9.2,1594,8.7,0.526,0.427,0.1,1.9,8.2,5,14,0.8,0.4,12.2,19.8,-0.9,0.6,-0.3,-0.008,-3.4,-2.2,-5.6,-1.5
2024,Christian Braun,SG,22,DEN,82,4,20.2,2.7,5.9,0.46,0.8,2,0.384,1.9,3.9,0.498,0.525,1.1,1.6,0.694,1,2.8,3.7,1.6,0.5,0.4,0.7,1.7,7.3,1655,12.1,0.554,0.34,0.277,5.4,14.8,10.2,10.2,1.3,1.8,9.2,15.7,1.5,2,3.4,0.1,-1.7,-0.2,-1.9,0
2024,Mikal Bridges,SF,27,BRK,82,82,34.8,6.9,15.8,0.436,2.7,7.2,0.372,4.2,8.6,0.49,0.521,3.1,3.9,0.814,0.8,3.7,4.5,3.6,1,0.4,2,1.4,19.6,2854,14.9,0.56,0.457,0.245,2.5,12,7.1,16.3,1.4,0.9,10.3,24.3,2.1,2.1,4.2,0.07,0.7,-1,-0.4,1.2
2024,Miles Bridges,SF,25,CHO,69,67,37.4,8.1,17.5,0.462,2.3,6.5,0.349,5.8,11,0.529,0.527,2.5,3.1,0.825,1,6.3,7.3,3.3,0.9,0.5,2,1.7,21,2581,15.4,0.556,0.372,0.174,3,19.5,11,14.6,1.2,1.2,9.6,24.7,0.7,1.4,2.2,0.04,0.2,-1.3,-1.1,0.6
2024,Oshae Brissett,SF,25,BOS,55,1,11.5,1.2,2.8,0.444,0.3,1,0.273,1,1.8,0.541,0.493,0.9,1.5,0.602,1.1,1.8,2.9,0.8,0.3,0.1,0.4,1,3.7,630,12.8,0.53,0.359,0.542,10.9,16.3,13.7,8.7,1.5,1.1,9.5,14.5,0.8,0.9,1.7,0.131,-2,0.2,-1.8,0
2024,Izaiah Brockington,PG,24,NOP,1,0,3,2,5,0.4,0,1,0,2,4,0.5,0.4,0,0,,1,1,2,0,0,0,0,0,4,3,26.6,0.4,0.2,0,37.6,36.7,37.1,0,0,0,0,72.5,0,0,0,-0.177,-9.2,-8.5,-17.8,0
2024,Malcolm Brogdon,PG,31,POR,39,25,28.7,5.6,12.7,0.44,2.1,5.1,0.412,3.5,7.6,0.458,0.522,2.4,3,0.819,0.7,3.1,3.8,5.5,0.7,0.2,1.5,1.5,15.7,1121,17,0.56,0.401,0.234,2.6,12.8,7.4,30.9,1.2,0.6,9.9,23,2,0.6,2.6,0.111,2.7,-0.7,2,1.1
2024,Armoni Brooks,PG,25,BRK,10,0,10.4,1.5,4.6,0.326,1.1,3.2,0.344,0.4,1.4,0.286,0.446,0.1,0.2,0.5,0.7,1.1,1.8,0.5,0.1,0.1,0.3,0.3,4.2,104,8.3,0.448,0.696,0.043,7.2,11.9,9.5,6.9,0.5,0.9,6,20.8,-0.1,0.1,0,-0.018,-2.2,-3.7,-5.8,-0.1
2024,Dillon Brooks,SF,28,HOU,72,72,30.9,4.6,10.7,0.428,1.8,5.1,0.359,2.7,5.5,0.492,0.515,1.7,2,0.844,0.7,2.7,3.4,1.7,0.9,0.1,1.2,3.3,12.7,2227,9.4,0.549,0.482,0.191,2.5,9.4,5.9,7.5,1.4,0.4,9.6,17.6,0.6,2.1,2.7,0.058,-3.3,-0.3,-3.6,-0.9
2024,Bruce Brown,PG-SG,27,TOT,67,44,27.9,4.1,8.7,0.478,0.8,2.4,0.323,3.4,6.2,0.538,0.523,1.7,2.1,0.824,0.8,3.4,4.2,2.9,0.9,0.3,1.3,2.2,10.8,1866,11.6,0.563,0.282,0.244,3.1,14,8.5,13.2,1.5,0.8,11.8,16.5,1.2,1,2.2,0.058,-2.4,-1,-3.3,-0.6
2024,Bruce Brown,SG,27,IND,33,33,29.7,4.5,9.5,0.475,1,3.1,0.327,3.5,6.5,0.545,0.527,2,2.5,0.817,0.8,3.9,4.7,3,1.1,0.2,1.2,2.5,12.1,981,12.2,0.568,0.322,0.261,2.9,14.9,8.9,12.3,1.7,0.6,10.5,16.7,0.9,0.6,1.5,0.074,-1.7,-0.5,-2.3,-0.1
2024,Bruce Brown,PG,27,TOR,34,11,26,3.8,7.9,0.481,0.6,1.9,0.317,3.2,6,0.532,0.519,1.5,1.8,0.833,0.8,3,3.8,2.7,0.7,0.3,1.3,2,9.6,885,10.9,0.557,0.235,0.224,3.4,12.9,8.1,14.3,1.3,0.9,13.3,16.4,0.3,0.4,0.7,0.04,-3.1,-1.4,-4.5,-0.5
2024,Charlie Brown Jr.,SG,26,NYK,8,0,4.6,0.3,1.3,0.2,0.3,0.9,0.286,0,0.4,0,0.3,0,0,,0.1,0.1,0.3,0,0,0.3,0.3,0.6,0.8,37,-3.2,0.3,0.7,0,3,3,3,0,0,5.1,16.7,14,-0.1,0,-0.1,-0.124,-10.2,-3.4,-13.6,-0.1
2024,Greg Brown III,PF,22,DAL,6,0,6.7,0.8,1.8,0.455,0.2,0.5,0.333,0.7,1.3,0.5,0.5,0.7,1.5,0.444,0.5,1,1.5,0.7,0,0.7,0.7,0.8,2.5,40,10.5,0.501,0.273,0.818,8.2,16.3,12.3,13,0,8.8,21.1,20.3,0,0,0,0,-5,0.6,-4.4,0
2024,Jaylen Brown,SF,27,BOS,70,70,33.5,9,17.9,0.499,2.1,5.9,0.354,6.9,12.1,0.57,0.557,3,4.3,0.703,1.2,4.3,5.5,3.6,1.2,0.5,2.4,2.6,23,2343,18.6,0.58,0.326,0.239,4,13.4,8.9,16.6,1.8,1.4,10.7,28.9,2.7,3.2,5.9,0.121,0.9,-0.1,0.7,1.6
2024,Kendall Brown,SG,20,IND,15,0,4.2,0.5,1,0.533,0,0.1,0,0.5,0.9,0.615,0.533,0.3,0.5,0.625,0.2,0.1,0.3,0.3,0,0,0.1,0.6,1.4,63,7.6,0.567,0.133,0.533,5.4,3.6,4.5,9.3,0,0,9.7,13.7,0.1,0,0.1,0.045,-4.2,-2.6,-6.8,-0.1
2024,Kobe Brown,PF,24,LAC,44,0,9,0.8,2,0.411,0.3,1.1,0.292,0.5,1,0.548,0.489,0,0,0.5,0.5,1,1.4,0.6,0.3,0.1,0.2,1.1,2,394,7.6,0.49,0.533,0.022,5.9,11.6,8.9,8.1,1.5,1.4,9,11.1,0.1,0.3,0.5,0.055,-4,0.2,-3.8,-0.2
2024,Moses Brown,C,24,POR,22,5,9.1,1.5,3,0.508,0,0,,1.5,3,0.508,0.508,0.4,1.4,0.29,1.7,2.2,3.9,0.3,0.2,0.3,0.5,1.2,3.4,200,14.5,0.477,0,0.477,19.6,29.2,24.1,5.4,1.2,3.2,12.3,19.1,-0.1,0.2,0.2,0.044,-4.1,-2.4,-6.5,-0.2
2024,Troy Brown Jr.,SF,24,TOT,59,15,14,1.4,3.8,0.372,0.8,2.4,0.333,0.6,1.4,0.435,0.476,0.5,0.6,0.865,0.4,2,2.4,1,0.4,0.1,0.5,0.7,4.2,827,8.8,0.51,0.624,0.164,3.5,16,9.8,9.7,1.4,0.3,11,14.3,0,0.9,0.8,0.048,-2.8,0.2,-2.6,-0.1
2024,Troy Brown Jr.,SF,24,MIN,37,3,11.1,1.4,3.2,0.441,0.8,2.3,0.369,0.6,0.9,0.618,0.572,0.5,0.6,0.864,0.4,1.6,1.9,0.9,0.2,0.1,0.5,0.7,4.2,410,11.6,0.603,0.712,0.186,4.1,15.4,10,11.7,1,0.4,12.4,15.7,0.4,0.6,1,0.118,-0.2,0.5,0.4,0.2
2024,Troy Brown Jr.,SF,24,DET,22,12,19,1.5,4.9,0.296,0.7,2.6,0.281,0.7,2.3,0.314,0.37,0.6,0.7,0.867,0.5,2.8,3.3,1.1,0.7,0,0.5,0.7,4.2,417,5.9,0.406,0.528,0.139,2.9,16.6,9.6,7.8,1.8,0.2,9.5,12.9,-0.5,0.3,-0.2,-0.021,-5.3,-0.2,-5.5,-0.4
2024,Jalen Brunson,PG,27,NYK,77,77,35.4,10.3,21.4,0.479,2.7,6.8,0.401,7.5,14.6,0.516,0.543,5.5,6.5,0.847,0.6,3.1,3.6,6.7,0.9,0.2,2.4,1.9,28.7,2726,23.4,0.592,0.319,0.302,1.8,9.7,5.7,33.5,1.3,0.4,9.1,32.5,8.8,2.4,11.2,0.198,6.3,-0.4,5.8,5.4
2024,Thomas Bryant,C,26,MIA,38,4,11.6,2.3,3.9,0.577,0.1,0.6,0.182,2.2,3.3,0.646,0.591,1.1,1.2,0.872,1.1,2.7,3.7,0.6,0.3,0.4,0.6,1.2,5.7,441,19,0.639,0.148,0.315,10.2,26.2,18.1,8.3,1.1,3.5,11,19.3,0.9,0.8,1.6,0.177,-0.6,0.2,-0.4,0.2
2024,Kobe Bufkin,SG,20,ATL,17,0,11.5,2,5.4,0.37,0.5,2.4,0.225,1.5,3.1,0.481,0.418,0.2,0.5,0.5,0.4,1.6,1.9,1.6,0.4,0.3,0.6,1.2,4.8,196,9.1,0.424,0.435,0.087,3.2,15.6,9.2,19.3,1.7,2.3,9.5,22.4,-0.3,0.1,-0.1,-0.031,-4.3,-0.2,-4.5,-0.1
2024,Reggie Bullock,SF,32,HOU,44,0,9.5,0.8,1.9,0.415,0.6,1.5,0.403,0.2,0.3,0.467,0.579,0,0,1,0.1,1.5,1.7,0.3,0.3,0.1,0.2,0.7,2.2,417,7.7,0.582,0.817,0.012,1.5,17.4,9.4,4.6,1.4,1.1,10.8,9.4,0.1,0.5,0.6,0.072,-2.9,0.5,-2.4,0
2024,Alec Burks,SG,32,TOT,66,1,18.4,3.2,8.6,0.369,1.9,5,0.376,1.3,3.6,0.36,0.478,2.2,2.5,0.868,0.4,1.9,2.3,1.3,0.4,0.2,0.7,1.1,10.4,1212,12.9,0.536,0.58,0.293,2.2,11.8,6.9,10.7,1.1,0.9,7,24.4,0.7,0.7,1.4,0.054,-0.3,-2,-2.3,-0.1
2024,Alec Burks,SG,32,DET,43,0,21,3.7,9.4,0.394,2.3,5.7,0.401,1.4,3.7,0.384,0.516,2.8,3.1,0.903,0.4,2.2,2.6,1.6,0.5,0.3,0.7,1.5,12.6,901,15.1,0.581,0.608,0.33,1.9,11.8,6.8,11.2,1.1,1,6.4,23.5,1.3,0.4,1.7,0.092,1.3,-1.7,-0.4,0.4
2024,Alec Burks,SG,32,NYK,23,1,13.5,2.2,7.1,0.307,1.1,3.6,0.301,1.1,3.5,0.313,0.383,1,1.4,0.727,0.3,1.4,1.7,0.9,0.3,0,0.7,0.5,6.5,311,6.5,0.42,0.509,0.202,2.9,11.6,7.2,9.2,1.1,0.3,8.3,26.9,-0.6,0.3,-0.4,-0.055,-4.9,-3,-7.8,-0.5
2024,Jared Butler,SG,23,WAS,40,0,14.2,2.5,5,0.488,0.6,2,0.308,1.9,3.1,0.602,0.547,0.8,0.9,0.861,0.2,1.2,1.5,3.2,0.7,0.2,1.3,1.5,6.3,566,14.1,0.579,0.388,0.179,1.7,9.5,5.5,30.9,2.4,1.2,18.7,19.9,0.3,0.3,0.6,0.054,-1.5,-0.5,-2.1,0
2024,Jimmy Butler,PF,34,MIA,60,60,34,6.6,13.2,0.499,1,2.4,0.414,5.6,10.8,0.519,0.537,6.6,7.7,0.858,1.8,3.6,5.3,5,1.3,0.3,1.7,1.1,20.8,2042,22,0.626,0.183,0.579,5.8,11.9,8.8,23.1,1.9,0.8,9.3,24,6.4,2.7,9.1,0.214,3.9,0.7,4.6,3.4
2024,Jamal Cain,PF,24,MIA,26,1,10,1.3,3,0.43,0.4,1.2,0.355,0.9,1.8,0.479,0.5,0.7,0.9,0.783,0.6,0.8,1.4,0.4,0.4,0.2,0.3,0.8,3.7,259,11.5,0.544,0.392,0.291,6.5,9.7,8.1,5.6,1.9,1.9,8.2,16.7,0.1,0.3,0.5,0.089,-2.5,0.2,-2.3,0
2024,Kentavious Caldwell-Pope,SG,30,DEN,76,76,31.6,3.6,7.7,0.46,1.6,4.1,0.406,1.9,3.7,0.52,0.566,1.3,1.5,0.894,0.4,2,2.4,2.4,1.3,0.6,1,2,10.1,2402,10.7,0.602,0.525,0.193,1.5,6.8,4.2,9.5,2,1.5,10.5,12.9,2.2,2.6,4.8,0.096,-2.1,0.7,-1.4,0.4
2024,Toumani Camara,PF,23,POR,70,49,24.8,2.8,6.3,0.45,0.8,2.5,0.337,2,3.8,0.523,0.516,1.1,1.4,0.758,2,2.9,4.9,1.2,0.9,0.5,1.2,2.5,7.5,1739,10.6,0.547,0.393,0.226,8.4,14,11,7.2,1.9,1.7,14.9,13.8,0.6,1.4,2,0.055,-3.1,0,-3.1,-0.5
2024,Clint Capela,C,29,ATL,73,73,25.8,4.8,8.5,0.571,0,0,0,4.8,8.5,0.572,0.571,1.8,2.8,0.631,4.6,6,10.6,1.2,0.6,1.5,1,2.2,11.5,1883,20.7,0.59,0.002,0.333,18.7,26.5,22.4,6.9,1.1,5.1,9.5,17.3,4.4,1.9,6.3,0.161,1,-1,0.1,1
2024,Jevon Carter,PG,28,CHI,72,0,13.9,1.9,5.1,0.378,1.1,3.3,0.329,0.8,1.8,0.466,0.484,0.1,0.1,0.571,0.2,0.7,0.8,1.3,0.5,0.2,0.5,1,5,1004,8.5,0.485,0.641,0.019,1.2,5.6,3.3,12.9,1.8,1.6,8.9,17.7,-0.5,0.7,0.2,0.009,-3.3,-0.7,-4,-0.5
2024,Wendell Carter Jr.,C,24,ORL,55,48,25.6,4.1,7.7,0.525,1.2,3.1,0.374,2.9,4.6,0.626,0.6,1.7,2.4,0.694,2,4.9,6.9,1.7,0.6,0.5,1.2,2.2,11,1406,15.9,0.623,0.402,0.315,9.3,22.7,15.9,9.9,1.2,1.9,12.3,17.2,2.2,2.1,4.4,0.149,0.5,0.4,0.9,1
2024,D.J. Carton,SG,23,TOR,4,0,9,0.8,2,0.375,0.3,1,0.25,0.5,1,0.5,0.438,1,1.3,0.8,0.5,0.5,1,0.8,0.3,0,0.3,0.8,2.8,36,9.6,0.539,0.5,0.625,6,6.2,6.1,10.5,1.3,0,8.9,13.3,0,0,0,0.062,-4.2,-1.1,-5.3,0
2024,Alex Caruso,SG,29,CHI,71,57,28.7,3.6,7.6,0.468,1.9,4.7,0.408,1.6,2.9,0.563,0.593,1,1.4,0.76,0.9,3,3.8,3.5,1.7,1,1.4,2.5,10.1,2040,14.5,0.613,0.616,0.177,3.3,11.8,7.5,16.4,2.9,3.5,14.9,14.7,2.3,2.6,4.9,0.115,0.2,2.3,2.5,2.3
2024,Colin Castleton,C,23,LAL,16,0,3.7,0.6,1,0.563,0,0,,0.6,1,0.563,0.563,0.4,0.4,1,0.4,0.4,0.8,0.2,0.1,0,0.2,0.7,1.5,59,13,0.644,0,0.375,11.9,10.8,11.3,6.8,1.6,0,13.9,15.8,0.1,0,0.2,0.128,-3.9,-1.4,-5.2,0
2024,Malcolm Cazalon,SG,22,DET,1,0,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,3,0,,,,0,0,0,0,0,0,,0,0,0,0,-0.012,-6,-3.2,-9.1,0
2024,Julian Champagnie,SF,22,SAS,74,59,19.8,2.2,5.4,0.408,1.4,3.7,0.365,0.9,1.7,0.504,0.534,1,1.2,0.815,0.6,2.2,2.8,1.4,0.6,0.6,0.8,1,6.8,1468,10.6,0.57,0.689,0.229,3.1,12.2,7.6,9.3,1.6,2.4,11.4,14.4,0.6,1.3,1.8,0.059,-1.8,-0.1,-1.9,0
2024,Justin Champagnie,SF,22,WAS,15,1,15.7,2.1,5.2,0.41,0.9,3,0.289,1.3,2.2,0.576,0.494,0.8,1,0.8,1.3,2.3,3.5,1.3,0.7,0.6,0.7,0.9,5.9,235,13.6,0.526,0.577,0.192,8.5,15.8,12.1,10.7,2,3.1,10.6,17,0.1,0.2,0.3,0.058,-1.1,-0.8,-1.8,0
2024,Max Christie,SG,20,LAL,67,7,14.1,1.5,3.6,0.427,0.6,1.8,0.356,0.9,1.8,0.496,0.515,0.5,0.7,0.783,0.2,1.9,2.1,0.9,0.3,0.3,0.5,0.9,4.2,944,8.4,0.544,0.49,0.191,1.9,14.2,8.4,8,1,1.6,11.8,13.6,-0.1,0.8,0.7,0.036,-3.2,-0.4,-3.6,-0.4
2024,Sidy Cissoko,SF,19,SAS,12,0,11.8,1.3,2.8,0.485,0.1,1,0.083,1.3,1.8,0.714,0.5,1,1.3,0.8,0.7,1.2,1.8,0.8,0.6,0.3,0.3,1.5,3.8,141,12,0.568,0.364,0.455,6.1,10.8,8.4,9.4,2.4,1.8,7,12.7,0.2,0.1,0.3,0.11,-4,1.4,-2.7,0
2024,Brandon Clarke,PF,27,MEM,6,1,22.3,5.5,9.8,0.559,0.2,1,0.167,5.3,8.8,0.604,0.568,0.2,1.2,0.143,2.2,3.2,5.3,1.5,0.8,1,0.5,1.3,11.3,134,18.9,0.548,0.102,0.119,10.2,16.2,13.1,12.2,1.8,4.2,4.6,20.8,0.1,0.2,0.3,0.108,0.7,0.3,1,0.1
2024,Jordan Clarkson,SG,31,UTA,55,19,30.6,6.1,14.8,0.413,1.7,5.6,0.294,4.5,9.2,0.485,0.469,3.2,3.7,0.881,0.9,2.5,3.4,5,0.6,0.1,2.7,1.5,17.1,1682,12.7,0.521,0.379,0.246,3.2,9,6.2,24.6,1,0.3,13.9,26.1,0.1,0.1,0.2,0.006,-1.3,-3.2,-4.5,-1.1
2024,Nic Claxton,C,24,BRK,71,71,29.8,5.2,8.2,0.629,0,0.1,0.2,5.1,8.1,0.633,0.63,1.5,2.8,0.551,2.7,7.2,9.9,2.1,0.6,2.1,1.3,2.5,11.8,2116,18.7,0.629,0.009,0.337,9.7,27.3,18.2,10.4,1.1,6.2,12.2,15.6,3.5,3.2,6.7,0.152,-0.3,1.5,1.2,1.7
2024,Noah Clowney,PF,19,BRK,23,4,16.1,2.2,4,0.538,0.5,1.4,0.364,1.7,2.6,0.633,0.602,0.9,1.3,0.7,1.1,2.4,3.5,0.8,0.3,0.7,0.7,1.1,5.8,370,14.2,0.626,0.355,0.323,7.5,16.7,12,6.9,1.1,3.9,12.4,14.2,0.5,0.4,0.9,0.111,-0.8,0.1,-0.7,0.1
2024,Amir Coffey,SF,26,LAC,70,13,20.9,2.4,5,0.472,1,2.6,0.38,1.4,2.4,0.571,0.571,0.9,1,0.859,0.4,1.7,2.1,1.1,0.6,0.2,0.5,1.5,6.6,1460,10,0.604,0.523,0.202,2.3,8.9,5.7,6.8,1.4,0.9,7.9,12.5,1.6,1,2.6,0.084,-1.9,-0.3,-2.2,-0.1
2024,John Collins,PF,26,UTA,68,66,28,5.8,11,0.532,1.3,3.4,0.371,4.6,7.6,0.605,0.59,2.2,2.7,0.795,2.3,6.1,8.5,1.1,0.6,0.9,1.4,2.8,15.1,1901,17.5,0.621,0.311,0.248,9.2,24,16.7,6.1,1,2.9,10.6,20.4,3.1,1.3,4.4,0.11,0.5,-1.4,-0.9,0.5
2024,Zach Collins,C,26,SAS,69,29,22.1,4.3,8.9,0.484,0.8,2.6,0.32,3.5,6.3,0.552,0.531,1.8,2.3,0.753,1.7,3.7,5.4,2.8,0.5,0.8,1.9,3,11.2,1526,14.3,0.565,0.294,0.263,8.3,18,13.1,18.9,1.1,2.8,16.1,22.7,0.4,1.5,1.8,0.057,-2,-0.1,-2,0
2024,Mike Conley,PG,36,MIN,76,76,28.9,3.9,8.5,0.457,2.4,5.3,0.442,1.5,3.1,0.481,0.595,1.3,1.5,0.911,0.5,2.4,2.9,5.9,1.2,0.2,1.3,1.7,11.4,2193,15.8,0.627,0.629,0.174,2,9,5.6,28.4,2,0.7,12.8,16,5,3.3,8.2,0.18,2,1.4,3.4,3
2024,Pat Connaughton,SF,31,MIL,76,3,22.1,2,4.6,0.435,1.1,3.1,0.345,0.9,1.4,0.633,0.553,0.6,0.8,0.759,0.7,2.5,3.1,2.1,0.5,0.3,0.6,1.3,5.6,1676,9.6,0.574,0.686,0.167,3.4,12,7.8,12,1.1,1,11.6,10.9,1.6,1.2,2.8,0.08,-1.6,0,-1.6,0.2
